,Date,Close
0,2021-07-08,841.65
1,2021-07-09,844.1
2,2021-07-12,839.65
3,2021-07-13,837.65
4,2021-07-14,838.7
5,2021-07-15,841.15
6,2021-07-16,843.85
7,2021-07-19,835.3
8,2021-07-20,864.95
9,2021-07-22,855.7
10,2021-07-23,854.25
11,2021-07-26,849.75
12,2021-07-27,843.6
13,2021-07-28,850.35
14,2021-07-29,845.5
15,2021-07-30,843.55
16,2021-08-02,841.05
17,2021-08-03,845.8
18,2021-08-04,842.2
19,2021-08-05,838.2
20,2021-08-06,827.8
21,2021-08-09,812.85
22,2021-08-10,811.0
23,2021-08-11,818.4
24,2021-08-12,814.95
25,2021-08-13,811.15
26,2021-08-16,815.05
27,2021-08-17,814.95
28,2021-08-18,813.7
29,2021-08-20,819.25
30,2021-08-23,795.45
31,2021-08-24,790.95
32,2021-08-25,784.5
33,2021-08-26,786.55
34,2021-08-27,785.85
35,2021-08-30,810.65
36,2021-08-31,820.8
37,2021-09-01,828.65
38,2021-09-02,834.05
39,2021-09-03,831.35
40,2021-09-06,834.95
41,2021-09-07,833.9
42,2021-09-08,831.2
43,2021-09-09,836.55
44,2021-09-13,839.3
45,2021-09-14,834.85
46,2021-09-15,837.45
47,2021-09-16,833.7
48,2021-09-17,818.75
49,2021-09-20,813.55
50,2021-09-21,815.3
51,2021-09-22,812.0
52,2021-09-23,821.1
53,2021-09-24,840.1
54,2021-09-27,830.7
55,2021-09-28,819.3
56,2021-09-29,817.15
57,2021-09-30,809.0
58,2021-10-01,810.4
59,2021-10-04,820.8
60,2021-10-05,825.45
61,2021-10-06,821.1
62,2021-10-07,829.55
