,Date,Close
0,2021-07-08,232.05
1,2021-07-09,236.35
2,2021-07-12,238.55
3,2021-07-13,244.5
4,2021-07-14,244.2
5,2021-07-15,242.2
6,2021-07-16,244.15
7,2021-07-19,244.65
8,2021-07-20,237.9
9,2021-07-22,237.15
10,2021-07-23,235.95
11,2021-07-26,230.6
12,2021-07-27,230.5
13,2021-07-28,228.9
14,2021-07-29,238.45
15,2021-07-30,234.35
16,2021-08-02,234.5
17,2021-08-03,236.7
18,2021-08-04,236.5
19,2021-08-05,236.9
20,2021-08-06,236.15
21,2021-08-09,230.9
22,2021-08-10,223.2
23,2021-08-11,224.4
24,2021-08-12,223.7
25,2021-08-13,221.45
26,2021-08-16,218.5
27,2021-08-17,216.15
28,2021-08-18,214.3
29,2021-08-20,203.3
30,2021-08-23,199.9
31,2021-08-24,208.75
32,2021-08-25,211.4
33,2021-08-26,213.3
34,2021-08-27,214.25
35,2021-08-30,218.65
36,2021-08-31,218.6
37,2021-09-01,217.2
38,2021-09-02,217.7
39,2021-09-03,218.65
40,2021-09-06,214.35
41,2021-09-07,212.0
42,2021-09-08,211.05
43,2021-09-09,212.65
44,2021-09-13,213.25
45,2021-09-14,221.95
46,2021-09-15,228.25
47,2021-09-16,224.3
48,2021-09-17,223.0
49,2021-09-20,216.4
50,2021-09-21,220.1
51,2021-09-22,224.8
52,2021-09-23,227.55
53,2021-09-24,224.7
54,2021-09-27,233.5
55,2021-09-28,230.85
56,2021-09-29,229.85
57,2021-09-30,225.95
58,2021-10-01,224.9
59,2021-10-04,226.4
60,2021-10-05,226.55
61,2021-10-06,223.75
62,2021-10-07,236.0
