,Date,Close
0,2021-07-08,140.8
1,2021-07-09,142.4
2,2021-07-12,141.4
3,2021-07-13,145.2
4,2021-07-14,144.65
5,2021-07-15,144.8
6,2021-07-16,144.65
7,2021-07-19,141.75
8,2021-07-20,138.4
9,2021-07-22,135.7
10,2021-07-23,133.65
11,2021-07-26,133.65
12,2021-07-27,135.4
13,2021-07-28,134.0
14,2021-07-29,137.85
15,2021-07-30,139.75
16,2021-08-02,141.0
17,2021-08-03,145.25
18,2021-08-04,141.35
19,2021-08-05,140.3
20,2021-08-06,142.1
21,2021-08-09,141.3
22,2021-08-10,136.9
23,2021-08-11,136.1
24,2021-08-12,143.75
25,2021-08-13,142.25
26,2021-08-16,140.3
27,2021-08-17,137.75
28,2021-08-18,135.85
29,2021-08-20,132.8
30,2021-08-23,131.2
31,2021-08-24,134.7
32,2021-08-25,138.6
33,2021-08-26,139.35
34,2021-08-27,136.6
35,2021-08-30,139.7
36,2021-08-31,136.55
37,2021-09-01,139.45
38,2021-09-02,140.4
39,2021-09-03,140.25
40,2021-09-06,139.65
41,2021-09-07,138.7
42,2021-09-08,138.55
43,2021-09-09,140.95
44,2021-09-13,140.95
45,2021-09-14,143.15
46,2021-09-15,161.5
47,2021-09-16,157.0
48,2021-09-17,146.55
49,2021-09-20,146.9
50,2021-09-21,149.65
51,2021-09-22,153.3
52,2021-09-23,164.75
53,2021-09-24,161.3
54,2021-09-27,172.25
55,2021-09-28,171.9
56,2021-09-29,180.3
57,2021-09-30,189.3
58,2021-10-01,186.55
59,2021-10-04,188.85
60,2021-10-05,188.3
61,2021-10-06,179.2
62,2021-10-07,193.15
