,Date,Close
0,2021-07-08,2283.45
1,2021-07-09,2277.8
2,2021-07-12,2268.85
3,2021-07-13,2248.5
4,2021-07-14,2249.35
5,2021-07-15,2249.15
6,2021-07-16,2244.2
7,2021-07-19,2260.25
8,2021-07-20,2315.65
9,2021-07-22,2310.4
10,2021-07-23,2306.6
11,2021-07-26,2321.3
12,2021-07-27,2300.65
13,2021-07-28,2295.95
14,2021-07-29,2296.5
15,2021-07-30,2278.8
16,2021-08-02,2262.55
17,2021-08-03,2264.15
18,2021-08-04,2264.3
19,2021-08-05,2249.0
20,2021-08-06,2223.3
21,2021-08-09,2231.8
22,2021-08-10,2222.35
23,2021-08-11,2260.25
24,2021-08-12,2220.8
25,2021-08-13,2206.7
26,2021-08-16,2218.9
27,2021-08-17,2216.1
28,2021-08-18,2225.3
29,2021-08-20,2267.2
30,2021-08-23,2227.3
31,2021-08-24,2208.15
32,2021-08-25,2214.85
33,2021-08-26,2227.7
34,2021-08-27,2225.2
35,2021-08-30,2262.15
36,2021-08-31,2280.35
37,2021-09-01,2313.8
38,2021-09-02,2340.7
39,2021-09-03,2327.4
40,2021-09-06,2341.4
41,2021-09-07,2335.75
42,2021-09-08,2313.3
43,2021-09-09,2348.25
44,2021-09-13,2397.0
45,2021-09-14,2408.85
46,2021-09-15,2400.75
47,2021-09-16,2401.05
48,2021-09-17,2368.45
49,2021-09-20,2361.45
50,2021-09-21,2430.75
51,2021-09-22,2418.0
52,2021-09-23,2435.0
53,2021-09-24,2451.95
54,2021-09-27,2405.55
55,2021-09-28,2411.0
56,2021-09-29,2402.25
57,2021-09-30,2381.95
58,2021-10-01,2417.25
59,2021-10-04,2421.0
60,2021-10-05,2436.35
61,2021-10-06,2415.65
62,2021-10-07,2460.5
