,Date,Close
0,2021-07-08,2447.55
1,2021-07-09,2451.45
2,2021-07-12,2444.15
3,2021-07-13,2436.7
4,2021-07-14,2414.85
5,2021-07-15,2412.35
6,2021-07-16,2417.4
7,2021-07-19,2408.65
8,2021-07-20,2434.9
9,2021-07-22,2378.15
10,2021-07-23,2358.1
11,2021-07-26,2348.7
12,2021-07-27,2342.4
13,2021-07-28,2361.4
14,2021-07-29,2334.75
15,2021-07-30,2333.3
16,2021-08-02,2332.8
17,2021-08-03,2386.85
18,2021-08-04,2377.1
19,2021-08-05,2357.7
20,2021-08-06,2371.5
21,2021-08-09,2384.5
22,2021-08-10,2381.8
23,2021-08-11,2390.45
24,2021-08-12,2392.3
25,2021-08-13,2404.5
26,2021-08-16,2426.4
27,2021-08-17,2483.8
28,2021-08-18,2486.05
29,2021-08-20,2619.4
30,2021-08-23,2634.15
31,2021-08-24,2633.0
32,2021-08-25,2645.0
33,2021-08-26,2666.4
34,2021-08-27,2677.95
35,2021-08-30,2687.7
36,2021-08-31,2724.1
37,2021-09-01,2732.9
38,2021-09-02,2801.05
39,2021-09-03,2766.7
40,2021-09-06,2780.6
41,2021-09-07,2777.7
42,2021-09-08,2800.9
43,2021-09-09,2810.65
44,2021-09-13,2786.35
45,2021-09-14,2762.55
46,2021-09-15,2775.45
47,2021-09-16,2768.25
48,2021-09-17,2722.25
49,2021-09-20,2800.35
50,2021-09-21,2812.45
51,2021-09-22,2784.5
52,2021-09-23,2782.3
53,2021-09-24,2746.65
54,2021-09-27,2709.5
55,2021-09-28,2723.85
56,2021-09-29,2685.3
57,2021-09-30,2701.8
58,2021-10-01,2704.05
59,2021-10-04,2686.2
60,2021-10-05,2708.65
61,2021-10-06,2686.05
62,2021-10-07,2669.4
