,Date,Close
0,2021-07-08,525.3
1,2021-07-09,536.25
2,2021-07-12,529.65
3,2021-07-13,530.05
4,2021-07-14,530.05
5,2021-07-15,525.45
6,2021-07-16,541.15
7,2021-07-19,538.45
8,2021-07-20,525.75
9,2021-07-22,546.7
10,2021-07-23,548.3
11,2021-07-26,544.05
12,2021-07-27,540.55
13,2021-07-28,567.9
14,2021-07-29,567.15
15,2021-07-30,561.65
16,2021-08-02,565.15
17,2021-08-03,580.2
18,2021-08-04,574.4
19,2021-08-05,598.7
20,2021-08-06,607.9
21,2021-08-09,599.25
22,2021-08-10,622.2
23,2021-08-11,620.85
24,2021-08-12,623.15
25,2021-08-13,637.05
26,2021-08-16,634.05
27,2021-08-17,626.35
28,2021-08-18,622.95
29,2021-08-20,613.7
30,2021-08-23,622.65
31,2021-08-24,620.1
32,2021-08-25,612.45
33,2021-08-26,586.9
34,2021-08-27,595.15
35,2021-08-30,620.45
36,2021-08-31,664.05
37,2021-09-01,666.4
38,2021-09-02,666.5
39,2021-09-03,658.45
40,2021-09-06,654.6
41,2021-09-07,670.55
42,2021-09-08,667.85
43,2021-09-09,686.15
44,2021-09-13,693.3
45,2021-09-14,694.2
46,2021-09-15,725.5
47,2021-09-16,718.6
48,2021-09-17,728.15
49,2021-09-20,724.95
50,2021-09-21,726.65
51,2021-09-22,726.75
52,2021-09-23,726.8
53,2021-09-24,739.4
54,2021-09-27,722.55
55,2021-09-28,696.15
56,2021-09-29,694.1
57,2021-09-30,688.3
58,2021-10-01,675.9
59,2021-10-04,681.4
60,2021-10-05,699.25
61,2021-10-06,691.4
62,2021-10-07,692.5
