,Date,Close
0,2021-07-08,1045.45
1,2021-07-09,1039.95
2,2021-07-12,1049.3
3,2021-07-13,1055.9
4,2021-07-14,1052.6
5,2021-07-15,1055.1
6,2021-07-16,1044.3
7,2021-07-19,1015.85
8,2021-07-20,981.55
9,2021-07-22,992.15
10,2021-07-23,989.3
11,2021-07-26,981.3
12,2021-07-27,975.8
13,2021-07-28,992.75
14,2021-07-29,992.05
15,2021-07-30,981.0
16,2021-08-02,988.0
17,2021-08-03,1022.05
18,2021-08-04,1020.55
19,2021-08-05,997.7
20,2021-08-06,1029.5
21,2021-08-09,1042.8
22,2021-08-10,1033.6
23,2021-08-11,1041.2
24,2021-08-12,1035.35
25,2021-08-13,1024.15
26,2021-08-16,1019.0
27,2021-08-17,1000.2
28,2021-08-18,989.65
29,2021-08-20,979.45
30,2021-08-23,988.6
31,2021-08-24,1005.05
32,2021-08-25,1005.55
33,2021-08-26,1001.5
34,2021-08-27,990.2
35,2021-08-30,1005.1
36,2021-08-31,992.4
37,2021-09-01,998.75
38,2021-09-02,1010.1
39,2021-09-03,1003.75
40,2021-09-06,991.95
41,2021-09-07,1001.25
42,2021-09-08,999.6
43,2021-09-09,999.5
44,2021-09-13,996.3
45,2021-09-14,1036.6
46,2021-09-15,1053.95
47,2021-09-16,1130.95
48,2021-09-17,1130.0
49,2021-09-20,1089.95
50,2021-09-21,1137.55
51,2021-09-22,1141.4
52,2021-09-23,1169.15
53,2021-09-24,1163.05
54,2021-09-27,1150.7
55,2021-09-28,1134.75
56,2021-09-29,1123.2
57,2021-09-30,1111.9
58,2021-10-01,1104.05
59,2021-10-04,1119.8
60,2021-10-05,1168.6
61,2021-10-06,1131.85
62,2021-10-07,1166.7
