,Date,Close
0,2021-07-08,12333.9
1,2021-07-09,12854.75
2,2021-07-12,12908.9
3,2021-07-13,12909.4
4,2021-07-14,12991.2
5,2021-07-15,12958.95
6,2021-07-16,12745.7
7,2021-07-19,12721.1
8,2021-07-20,12597.15
9,2021-07-22,13064.6
10,2021-07-23,13201.2
11,2021-07-26,13525.05
12,2021-07-27,13807.85
13,2021-07-28,13970.55
14,2021-07-29,14599.05
15,2021-07-30,14222.2
16,2021-08-02,14125.15
17,2021-08-03,14295.0
18,2021-08-04,14187.2
19,2021-08-05,13994.9
20,2021-08-06,14005.65
21,2021-08-09,14242.9
22,2021-08-10,14036.5
23,2021-08-11,14206.2
24,2021-08-12,14340.7
25,2021-08-13,14317.5
26,2021-08-16,14549.3
27,2021-08-17,14737.25
28,2021-08-18,15006.35
29,2021-08-20,14978.55
30,2021-08-23,15271.9
31,2021-08-24,16461.7
32,2021-08-25,15904.4
33,2021-08-26,15958.8
34,2021-08-27,16195.6
35,2021-08-30,16560.4
36,2021-08-31,17148.75
37,2021-09-01,16786.3
38,2021-09-02,16703.25
39,2021-09-03,16734.35
40,2021-09-06,16747.0
41,2021-09-07,16781.2
42,2021-09-08,16560.75
43,2021-09-09,16750.5
44,2021-09-13,16938.2
45,2021-09-14,16831.25
46,2021-09-15,16828.9
47,2021-09-16,16733.0
48,2021-09-17,16840.2
49,2021-09-20,17018.95
50,2021-09-21,17587.25
51,2021-09-22,17614.75
52,2021-09-23,18503.85
53,2021-09-24,18526.0
54,2021-09-27,18031.1
55,2021-09-28,17550.35
56,2021-09-29,17433.75
57,2021-09-30,17786.75
58,2021-10-01,17177.8
59,2021-10-04,17806.2
60,2021-10-05,17847.5
61,2021-10-06,17616.6
62,2021-10-07,17470.25
