,Date,Close
0,2021-07-08,669.5
1,2021-07-09,676.5
2,2021-07-12,714.55
3,2021-07-13,707.45
4,2021-07-14,710.2
5,2021-07-15,712.9
6,2021-07-16,719.5
7,2021-07-19,719.55
8,2021-07-20,694.55
9,2021-07-22,701.35
10,2021-07-23,703.8
11,2021-07-26,703.45
12,2021-07-27,682.3
13,2021-07-28,796.05
14,2021-07-29,770.2
15,2021-07-30,795.75
16,2021-08-02,822.6
17,2021-08-03,810.1
18,2021-08-04,780.8
19,2021-08-05,763.8
20,2021-08-06,792.45
21,2021-08-09,776.05
22,2021-08-10,759.65
23,2021-08-11,765.15
24,2021-08-12,765.4
25,2021-08-13,788.75
26,2021-08-16,815.55
27,2021-08-17,810.6
28,2021-08-18,789.45
29,2021-08-20,766.95
30,2021-08-23,743.6
31,2021-08-24,765.15
32,2021-08-25,753.85
33,2021-08-26,756.6
34,2021-08-27,747.1
35,2021-08-30,763.0
36,2021-08-31,777.5
37,2021-09-01,827.1
38,2021-09-02,821.35
39,2021-09-03,849.35
40,2021-09-06,867.95
41,2021-09-07,878.65
42,2021-09-08,869.7
43,2021-09-09,854.95
44,2021-09-13,848.6
45,2021-09-14,846.45
46,2021-09-15,842.75
47,2021-09-16,835.25
48,2021-09-17,850.0
49,2021-09-20,844.9
50,2021-09-21,842.9
51,2021-09-22,911.55
52,2021-09-23,939.35
53,2021-09-24,954.75
54,2021-09-27,946.15
55,2021-09-28,924.65
56,2021-09-29,924.15
57,2021-09-30,936.8
58,2021-10-01,916.3
59,2021-10-04,920.85
60,2021-10-05,932.35
61,2021-10-06,924.2
62,2021-10-07,932.65
