,Date,Close
0,2021-07-08,3491.4
1,2021-07-09,3475.95
2,2021-07-12,3470.4
3,2021-07-13,3485.5
4,2021-07-14,3485.75
5,2021-07-15,3460.85
6,2021-07-16,3441.0
7,2021-07-19,3450.15
8,2021-07-20,3433.55
9,2021-07-22,3425.3
10,2021-07-23,3439.8
11,2021-07-26,3482.0
12,2021-07-27,3450.75
13,2021-07-28,3424.1
14,2021-07-29,3405.6
15,2021-07-30,3423.4
16,2021-08-02,3504.65
17,2021-08-03,3573.2
18,2021-08-04,3578.3
19,2021-08-05,3611.15
20,2021-08-06,3604.0
21,2021-08-09,3636.1
22,2021-08-10,3637.2
23,2021-08-11,3625.5
24,2021-08-12,3620.8
25,2021-08-13,3579.55
26,2021-08-16,3655.3
27,2021-08-17,3696.5
28,2021-08-18,3720.75
29,2021-08-20,3895.95
30,2021-08-23,3866.25
31,2021-08-24,3812.2
32,2021-08-25,3842.8
33,2021-08-26,3930.9
34,2021-08-27,3941.55
35,2021-08-30,3986.35
36,2021-08-31,3997.5
37,2021-09-01,4015.35
38,2021-09-02,4086.1
39,2021-09-03,4124.2
40,2021-09-06,4079.05
41,2021-09-07,4095.45
42,2021-09-08,4061.4
43,2021-09-09,4070.8
44,2021-09-13,4093.85
45,2021-09-14,4101.5
46,2021-09-15,4086.35
47,2021-09-16,4073.05
48,2021-09-17,4051.85
49,2021-09-20,4084.5
50,2021-09-21,4075.55
51,2021-09-22,4058.5
52,2021-09-23,4042.35
53,2021-09-24,4042.9
54,2021-09-27,4009.6
55,2021-09-28,4003.65
56,2021-09-29,3972.75
57,2021-09-30,3948.95
58,2021-10-01,3921.1
59,2021-10-04,3892.9
60,2021-10-05,3882.2
61,2021-10-06,3938.6
62,2021-10-07,3900.6
