,Date,Close
0,2021-07-08,174.5
1,2021-07-09,177.6
2,2021-07-12,183.75
3,2021-07-13,185.05
4,2021-07-14,186.05
5,2021-07-15,188.8
6,2021-07-16,186.95
7,2021-07-19,186.2
8,2021-07-20,182.85
9,2021-07-22,196.45
10,2021-07-23,195.45
11,2021-07-26,194.35
12,2021-07-27,209.5
13,2021-07-28,208.35
14,2021-07-29,208.6
15,2021-07-30,207.35
16,2021-08-02,212.8
17,2021-08-03,212.25
18,2021-08-04,211.1
19,2021-08-05,212.3
20,2021-08-06,207.45
21,2021-08-09,200.9
22,2021-08-10,191.5
23,2021-08-11,168.25
24,2021-08-12,166.8
25,2021-08-13,165.7
26,2021-08-16,170.1
27,2021-08-17,168.95
28,2021-08-18,165.5
29,2021-08-20,158.3
30,2021-08-23,158.45
31,2021-08-24,163.5
32,2021-08-25,162.4
33,2021-08-26,161.4
34,2021-08-27,160.35
35,2021-08-30,160.45
36,2021-08-31,160.4
37,2021-09-01,164.15
38,2021-09-02,165.1
39,2021-09-03,163.65
40,2021-09-06,168.3
41,2021-09-07,163.9
42,2021-09-08,164.8
43,2021-09-09,165.05
44,2021-09-13,165.3
45,2021-09-14,166.2
46,2021-09-15,167.7
47,2021-09-16,168.05
48,2021-09-17,163.75
49,2021-09-20,161.4
50,2021-09-21,166.35
51,2021-09-22,171.35
52,2021-09-23,174.0
53,2021-09-24,173.0
54,2021-09-27,172.9
55,2021-09-28,169.45
56,2021-09-29,173.25
57,2021-09-30,169.15
58,2021-10-01,179.55
59,2021-10-04,182.65
60,2021-10-05,184.3
61,2021-10-06,184.3
62,2021-10-07,194.05
