,Date,Close
0,2021-07-08,1533.25
1,2021-07-09,1534.6
2,2021-07-12,1558.4
3,2021-07-13,1558.75
4,2021-07-14,1547.2
5,2021-07-15,1568.55
6,2021-07-16,1569.2
7,2021-07-19,1541.85
8,2021-07-20,1528.35
9,2021-07-22,1604.65
10,2021-07-23,1567.05
11,2021-07-26,1556.8
12,2021-07-27,1560.45
13,2021-07-28,1546.15
14,2021-07-29,1563.05
15,2021-07-30,1554.75
16,2021-08-02,1584.65
17,2021-08-03,1585.4
18,2021-08-04,1592.3
19,2021-08-05,1584.15
20,2021-08-06,1547.2
21,2021-08-09,1499.2
22,2021-08-10,1475.0
23,2021-08-11,1443.3
24,2021-08-12,1448.45
25,2021-08-13,1451.2
26,2021-08-16,1474.0
27,2021-08-17,1473.9
28,2021-08-18,1479.4
29,2021-08-20,1457.95
30,2021-08-23,1458.25
31,2021-08-24,1503.05
32,2021-08-25,1481.0
33,2021-08-26,1485.4
34,2021-08-27,1491.7
35,2021-08-30,1503.2
36,2021-08-31,1514.0
37,2021-09-01,1525.05
38,2021-09-02,1525.15
39,2021-09-03,1507.0
40,2021-09-06,1525.0
41,2021-09-07,1531.15
42,2021-09-08,1544.95
43,2021-09-09,1538.9
44,2021-09-13,1544.55
45,2021-09-14,1542.4
46,2021-09-15,1542.35
47,2021-09-16,1553.5
48,2021-09-17,1513.5
49,2021-09-20,1475.45
50,2021-09-21,1479.1
51,2021-09-22,1543.5
52,2021-09-23,1519.95
53,2021-09-24,1505.05
54,2021-09-27,1493.3
55,2021-09-28,1463.45
56,2021-09-29,1469.5
57,2021-09-30,1450.3
58,2021-10-01,1533.8
59,2021-10-04,1520.85
60,2021-10-05,1521.0
61,2021-10-06,1501.1
62,2021-10-07,1544.5
