,Date,Close
0,2021-07-08,231.15
1,2021-07-09,230.25
2,2021-07-12,229.0
3,2021-07-13,228.65
4,2021-07-14,229.95
5,2021-07-15,230.4
6,2021-07-16,233.85
7,2021-07-19,233.15
8,2021-07-20,231.3
9,2021-07-22,233.25
10,2021-07-23,233.0
11,2021-07-26,232.7
12,2021-07-27,231.85
13,2021-07-28,228.1
14,2021-07-29,167.4
15,2021-07-30,171.15
16,2021-08-02,171.0
17,2021-08-03,174.45
18,2021-08-04,175.25
19,2021-08-05,175.2
20,2021-08-06,175.0
21,2021-08-09,176.45
22,2021-08-10,172.6
23,2021-08-11,176.35
24,2021-08-12,187.0
25,2021-08-13,184.75
26,2021-08-16,180.7
27,2021-08-17,183.25
28,2021-08-18,180.6
29,2021-08-20,178.6
30,2021-08-23,175.65
31,2021-08-24,176.6
32,2021-08-25,175.5
33,2021-08-26,173.1
34,2021-08-27,174.35
35,2021-08-30,175.5
36,2021-08-31,175.35
37,2021-09-01,175.65
38,2021-09-02,175.75
39,2021-09-03,175.55
40,2021-09-06,174.1
41,2021-09-07,173.0
42,2021-09-08,172.85
43,2021-09-09,173.5
44,2021-09-13,173.9
45,2021-09-14,174.1
46,2021-09-15,177.9
47,2021-09-16,179.45
48,2021-09-17,178.8
49,2021-09-20,177.0
50,2021-09-21,175.9
51,2021-09-22,176.75
52,2021-09-23,178.25
53,2021-09-24,176.15
54,2021-09-27,176.0
55,2021-09-28,183.95
56,2021-09-29,195.05
57,2021-09-30,189.9
58,2021-10-01,191.85
59,2021-10-04,191.65
60,2021-10-05,189.95
61,2021-10-06,187.6
62,2021-10-07,188.3
