,Date,Close
0,2021-07-08,2945.5
1,2021-07-09,3005.05
2,2021-07-12,3012.7
3,2021-07-13,3015.45
4,2021-07-14,3011.65
5,2021-07-15,3001.3
6,2021-07-16,2990.75
7,2021-07-19,2969.2
8,2021-07-20,2961.5
9,2021-07-22,3013.55
10,2021-07-23,3043.2
11,2021-07-26,3079.2
12,2021-07-27,3002.85
13,2021-07-28,3084.7
14,2021-07-29,3037.4
15,2021-07-30,3071.1
16,2021-08-02,3076.35
17,2021-08-03,3101.5
18,2021-08-04,3073.8
19,2021-08-05,3056.7
20,2021-08-06,3063.95
21,2021-08-09,3073.5
22,2021-08-10,3026.65
23,2021-08-11,2902.05
24,2021-08-12,2911.85
25,2021-08-13,2963.75
26,2021-08-16,2954.85
27,2021-08-17,3008.05
28,2021-08-18,3052.25
29,2021-08-20,3036.1
30,2021-08-23,3061.95
31,2021-08-24,3056.55
32,2021-08-25,3054.25
33,2021-08-26,3052.75
34,2021-08-27,3046.9
35,2021-08-30,3092.4
36,2021-08-31,3105.9
37,2021-09-01,3167.5
38,2021-09-02,3143.15
39,2021-09-03,3189.65
40,2021-09-06,3130.5
41,2021-09-07,3094.55
42,2021-09-08,3100.55
43,2021-09-09,3108.35
44,2021-09-13,3126.05
45,2021-09-14,3133.1
46,2021-09-15,3122.45
47,2021-09-16,3114.25
48,2021-09-17,3097.2
49,2021-09-20,3057.85
50,2021-09-21,3043.6
51,2021-09-22,3085.5
52,2021-09-23,3101.05
53,2021-09-24,3100.1
54,2021-09-27,3088.55
55,2021-09-28,3107.85
56,2021-09-29,3134.85
57,2021-09-30,3085.5
58,2021-10-01,3080.55
59,2021-10-04,3129.55
60,2021-10-05,3129.3
61,2021-10-06,3064.95
62,2021-10-07,3074.25
