,Date,Close
0,2021-07-08,261.65
1,2021-07-09,269.45
2,2021-07-12,270.85
3,2021-07-13,279.25
4,2021-07-14,270.45
5,2021-07-15,266.1
6,2021-07-16,275.55
7,2021-07-19,270.85
8,2021-07-20,265.95
9,2021-07-22,275.2
10,2021-07-23,283.65
11,2021-07-26,285.15
12,2021-07-27,277.4
13,2021-07-28,273.9
14,2021-07-29,280.75
15,2021-07-30,275.45
16,2021-08-02,287.0
17,2021-08-03,285.3
18,2021-08-04,271.15
19,2021-08-05,270.25
20,2021-08-06,271.1
21,2021-08-09,267.4
22,2021-08-10,252.85
23,2021-08-11,246.95
24,2021-08-12,248.35
25,2021-08-13,249.65
26,2021-08-16,254.35
27,2021-08-17,248.95
28,2021-08-18,241.35
29,2021-08-20,224.15
30,2021-08-23,218.75
31,2021-08-24,224.9
32,2021-08-25,223.35
33,2021-08-26,219.0
34,2021-08-27,220.0
35,2021-08-30,227.95
36,2021-08-31,224.0
37,2021-09-01,232.1
38,2021-09-02,232.8
39,2021-09-03,230.65
40,2021-09-06,231.1
41,2021-09-07,226.35
42,2021-09-08,229.75
43,2021-09-09,227.45
44,2021-09-13,228.95
45,2021-09-14,239.3
46,2021-09-15,235.75
47,2021-09-16,241.85
48,2021-09-17,228.75
49,2021-09-20,215.6
50,2021-09-21,208.45
51,2021-09-22,220.9
52,2021-09-23,229.65
53,2021-09-24,225.85
54,2021-09-27,233.0
55,2021-09-28,226.4
56,2021-09-29,228.55
57,2021-09-30,231.65
58,2021-10-01,234.45
59,2021-10-04,239.3
60,2021-10-05,241.85
61,2021-10-06,241.4
62,2021-10-07,243.3
